NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT01753531,Unknown,COMPLETED,2012-11,"Influenza, Human",Flu Symptoms,"Winston-Salem - United States, Charleston - United States, New Braunfels - United States",2013-04,2012-12-20,2013-06-24,OBSERVATIONAL,Not Available,"Sekisui Diagnostics, LLC",INDUSTRY,influenza
NCT05471531,Unknown,COMPLETED,2021-11-13,Influenza and Pneumonia,"Combined vaccination with quadrivalent influenza vaccine and 23-valent pneumococcal polysaccharide vaccine, Separate vaccination with quadrivalent influenza vaccine and 23-valent pneumococcal polysaccharide vaccine","Taizhou - China, Taizhou - China, Taizhou - China, Taizhou - China",2022-03-10,2022-07-25,2022-07-25,INTERVENTIONAL,PHASE4,"Sinovac Biotech Co., Ltd",INDUSTRY,influenza
NCT06602531,Unknown,NOT_YET_RECRUITING,2024-12-12,"Influenza, Human","ARCT-2304, Control vaccine younger adults, Control vaccine older adults, Placebo Vaccine",No locations listed,2025-07-21,2024-09-19,2024-09-19,INTERVENTIONAL,PHASE1,"Arcturus Therapeutics, Inc.",INDUSTRY,influenza
NCT01022931,Unknown,COMPLETED,2009-10,"Healthy, Immunosuppressed, Asthmatic, Neuromuscular Diseases",No interventions listed,Geneva - Switzerland,2010-02,2009-12-01,2012-12-11,OBSERVATIONAL,Not Available,"University Hospital, Geneva",OTHER,influenza
NCT00943631,Unknown,COMPLETED,2009-08,Influenza,Inactivated H1N1 Vaccine,"Baltimore - United States, Durham - United States, Nashville - United States",2010-03,2009-07-22,2012-10-31,INTERVENTIONAL,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT03845231,Unknown,COMPLETED,2019-04-29,Influenza,"Flucelvax(R), Human Challenge virus",Bethesda - United States,2019-12-20,2019-02-19,2020-11-10,INTERVENTIONAL,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT03294473,Unknown,COMPLETED,2017-10-18,"Influenza, Human, Orthomyxoviridae Infections, RNA Virus Infections, Virus Disease, Respiratory Tract Infections, Respiratory Tract Disease, Vaccines, Physiological Effects of Drugs","R/R - Autodialers, R/R - Texting, R/R - mailed postcard",Los Angeles - United States,2018-04-19,2017-09-27,2019-06-05,INTERVENTIONAL,NA,"University of California, Los Angeles",OTHER,influenza
NCT00504231,Unknown,COMPLETED,2007-09,Influenza,Fluzone Influenza Vaccine (2007-2008),No locations listed,2008-01,2007-07-19,2012-07-13,INTERVENTIONAL,PHASE2,PATH,OTHER,influenza
NCT01985620,Unknown,UNKNOWN,2013-11,"Prematurity, RSV, Influenza, Upper Respiratory Tract Infection, Lower Respiratory Tract Infection",Educational intervention,Tel-Aviv - Israel,2015-04,2013-11-15,2014-06-26,INTERVENTIONAL,NA,Tel-Aviv Sourasky Medical Center,OTHER_GOV,influenza
NCT01231620,ZORO,COMPLETED,2011-01-15,"Influenza, Human","Zanamivir, Placebo to match zanamivir, Oseltamivir, Placebo to match oseltamivir","Birmingham - United States, Phoenix - United States, Chula Vista - United States, Escondido - United States, Fullerton - United States, La Jolla - United States, La Mesa - United States, Oceanside - United States, Aurora - United States, Stamford - United States, Orlando - United States, Sarasota - United States, Sunrise - United States, Atlanta - United States, Augusta - United States, Idaho Falls - United States, Chicago - United States, Oak Park - United States, Peoria - United States, Council Bluffs - United States, Topeka - United States, Louisville - United States, Boston - United States, Royal Oak - United States, Troy - United States, Saint Louis - United States, Missoula - United States, Las Vegas - United States, Valhalla - United States, Asheville - United States, Chapel Hill - United States, Bismarck - United States, Cleveland - United States, Columbus - United States, Toledo - United States, Bethlehem - United States, Philadelphia - United States, Houston - United States, Roanoke - United States, Marshfield - United States, Westmead - Australia, Herston - Australia, Adelaide - Australia, Bedford Park - Australia, Clayton - Australia, Heidelberg - Australia, Melbourne - Australia, Melbourne - Australia, Perth - Australia, Brussel - Belgium, Bruxelles - Belgium, Leuven - Belgium, Liege - Belgium, Rio de Janeiro - Brazil, São Paulo - Brazil, Calgary - Canada, Calgary - Canada, Halifax - Canada, Hamilton - Canada, Toronto - Canada, Chicoutimi - Canada, Montreal - Canada, Montreal - Canada, Trois-Rivières - Canada, Haikou - China, Changsha - China, Nanchang - China, Changchun - China, Xian - China, Hangzhou - China, Beijing - China, Beijing - China, Chengdu - China, Chongqing - China, Guangzhou - China, Hangzhou - China, Shanghai - China, Tianjin - China, Bogotá - Colombia, Brno - Bohunice - Czechia, Brno - Czechia, Hradec Kralove - Czechia, Praha 8 - Czechia, Aarhus N - Denmark, Hvidovre - Denmark, Odense C - Denmark, Dijon Cedex - France, Limoges cedex - France, Nîmes cedex 9 - France, Orléans cedex 2 - France, Poitiers Cedex - France, Tours cedex 9 - France, Ulm - Germany, Erlangen - Germany, Regensburg - Germany, Hannover - Germany, Homburg - Germany, Chaidari - Greece, Goudi, Athens - Greece, Kwun Tong - Hong Kong, Shatin - Hong Kong, Tuen Mun - Hong Kong, Debrecen - Hungary, Kaposvár - Hungary, Miskolc - Hungary, Szombathely - Hungary, Székesfehérvár - Hungary, Bangalore - India, Civil Lines - India, Lucknow - India, Lucknow - India, Pune - India, Pune - India, Trivandrum - India, Guro Gu - Korea, Republic of, Gyeonggi - Korea, Republic of, Kangwon-do - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Cuautitlán, Estado De México - Mexico, Guadalajara - Mexico, San Nicolas de los Garza - Mexico, Aguascalientes - Mexico, Chihuahua - Mexico, Nijmegen - Netherlands, Auckland - New Zealand, Auckland - New Zealand, Auckland - New Zealand, Christchurch - New Zealand, Hamilton - New Zealand, Hastings - New Zealand, Newtown - New Zealand, Bergen - Norway, Trondheim - Norway, Chorzow - Poland, Debica - Poland, Trzebnica - Poland, Warszawa - Poland, Barnaul - Russian Federation, Barnaul - Russian Federation, Saint-Petersburg - Russian Federation, Sankt-Peterburg - Russian Federation, Smolensk - Russian Federation, Bratislava - Slovakia, Martin - Slovakia, Middelburg - South Africa, Bellville - South Africa, Die Wilgers - South Africa, Les Marais - South Africa, Panorama - South Africa, Worcester - South Africa, Alicante - Spain, Badalona - Spain, Barcelona - Spain, Granada - Spain, Granada - Spain, L'Hospitalet de Llobregat - Spain, Madrid - Spain, Madrid - Spain, Madrid - Spain, Murcia - Spain, Oviedo - Spain, Pama de Mallorca - Spain, Taipei - Taiwan, Bangkok - Thailand, Bangkok - Thailand, Bristol - United Kingdom, Cardiff - United Kingdom, Liverpool - United Kingdom, Manchester - United Kingdom",2015-03-18,2010-11-01,2018-10-15,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT00756574,Unknown,COMPLETED,2008-10,Influenza,"Surgical mask, N95 mask",Hamilton - Canada,2009-04,2008-09-22,2018-10-29,INTERVENTIONAL,NA,McMaster University,OTHER,influenza
NCT00647465,GP-INFA,TERMINATED,2005-10,Influenza Infection,"vaccine, Placebo",Paris - France,2006-05,2008-03-31,2008-03-31,INTERVENTIONAL,PHASE3,Assistance Publique - Hôpitaux de Paris,OTHER,influenza
NCT01248520,Unknown,COMPLETED,2010-09,Pregnancy,"influenza and general health information, general health information",Pittsburgh - United States,2012-05,2010-11-25,2018-12-13,INTERVENTIONAL,NA,University of Pittsburgh,OTHER,influenza
NCT00633074,Unknown,COMPLETED,2008-03-03,Influenza,"Thiomersal-free FluAS25 adjuvanted vaccine (GSK576389A), Thiomersal reduced FluAS25 adjuvanted vaccine (GSK576389A)","Saku - Estonia, Tallinn - Estonia, Tartu - Estonia",2008-04-11,2008-03-11,2018-06-08,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,influenza
NCT03682120,Unknown,COMPLETED,2018-11-02,"Avian Influenza, Influenza Immunisation","A/H7N9, MF59, Phosphate Buffered Saline (PBS) diluent","Birmingham - United States, Saint Louis - United States, Cincinnati - United States, Nashville - United States, Galveston - United States, Houston - United States, Seattle - United States",2020-04-30,2018-09-24,2021-05-17,INTERVENTIONAL,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),NIH,influenza
NCT02250274,Unknown,COMPLETED,2014-09,"Immune Response to Influenza Vaccine, Influenza A Virus Infection, Influenza B Virus Infection","LAIV, IIV",Marshfield - United States,2014-12,2014-09-26,2018-04-26,INTERVENTIONAL,PHASE4,Marshfield Clinic Research Foundation,OTHER,influenza
NCT03053674,Unknown,UNKNOWN,2017-02-20,Newborn Morbidity,"Oral and written explanation, Follow-up questionnaire",Hadera - Israel,2017-04-01,2017-02-15,2017-02-15,INTERVENTIONAL,NA,Hillel Yaffe Medical Center,OTHER_GOV,influenza
NCT01719874,Unknown,UNKNOWN,2012-08,Influenza,"TCN-032, Placebo (saline)",London - United Kingdom,2012-12,2012-11-01,2012-11-01,INTERVENTIONAL,PHASE2,"Theraclone Sciences, Inc.",INDUSTRY,influenza
NCT06254820,Unknown,RECRUITING,2023-10-03,Influenza B,"influenza B/Connecticut/1/21 virus part a dose arm 1, influenza B/Connecticut/1/21 virus part a dose arm 2, influenza B/Connecticut/1/21 virus part b dose 1, influenza B/Connecticut/1/21 virus part b dose 2",London - United Kingdom,2024-02-02,2024-02-12,2024-02-12,INTERVENTIONAL,PHASE2,Hvivo,INDUSTRY,influenza
NCT00395174,Unknown,COMPLETED,2006-10,Influenza,Influenza Vaccination,"Baltimore - United States, Baltimore - United States, Rochester - United States, Shrewsbury - United States, Rochester - United States, Pittsburg - United States, Houston - United States",2007-05,2006-11-02,2009-12-17,INTERVENTIONAL,PHASE3,Protein Sciences Corporation,INDUSTRY,influenza
NCT05823974,Unknown,COMPLETED,2023-04-27,"Influenza, Human","Flu mRNA, Control 1, Control 2","Hialeah - United States, Miami - United States, Chicago - United States, Valparaiso - United States, Lenexa - United States, Wichita - United States, Lexington - United States, Boston - United States, Dearborn - United States, Papillion - United States, Rochester - United States, Syracuse - United States, Denver - United States, Greensboro - United States, Raleigh - United States, Wilmington - United States, Dayton - United States, East Greenwich - United States, Knoxville - United States, Fort Worth - United States, Houston - United States, Tomball - United States, Newport News - United States, Norfolk - United States, Antwerpen - Belgium, Edegem - Belgium, Gent - Belgium, Ieper - Belgium, Kluisbergen - Belgium, Mechelen - Belgium, Tielt - Belgium, Zwalm - Belgium, Halifax - Canada, Truro - Canada, Chicoutimi - Canada, Sherbrooke - Canada, Quebec - Canada, Buffalo - South Africa, Cape Town - South Africa, Johannesburg - South Africa, Tembisa - South Africa",2024-07-02,2023-04-21,2025-03-11,INTERVENTIONAL,PHASE1,GlaxoSmithKline,INDUSTRY,influenza
NCT05779020,Unknown,ACTIVE_NOT_RECRUITING,2023-04-25,"Influenza, Human","Quadrivalent Influenza Vaccine (split virion, inactivated), Trivalent Influenza Vaccine (split virion, inactivated) containing Influenza B virus - Victoria lineage, Trivalent Influenza Vaccine (split virion, inactivated) containing Influenza B virus - Yamagata lineage","Recife - Brazil, Boa Vista - Brazil, Laranjeiras - Brazil, Ribeirão Preto - Brazil, Serrana - Brazil, Sorocaba - Brazil, Valinhos - Brazil, São Paulo - Brazil, São Paulo - Brazil, São Paulo - Brazil",2024-09-12,2023-03-22,2025-01-31,INTERVENTIONAL,PHASE3,Butantan Institute,OTHER_GOV,influenza
NCT01626820,Unknown,COMPLETED,2012-07-19,Influenza,Fluviral®,Sherbrooke - Canada,2012-08-10,2012-06-25,2018-09-07,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT01310374,Unknown,COMPLETED,2011-03,"Influenza Vaccine Allergy, Cell Mediated Reaction",No interventions listed,No locations listed,2011-05,2011-03-08,2013-07-10,OBSERVATIONAL,Not Available,"Centers for Disease Control and Prevention, China",OTHER_GOV,influenza
NCT03880474,Unknown,TERMINATED,2019-03-18,Influenza,"MVA-NP+M1, Saline","Blacktown - Australia, Broadmeadow - Australia, Kanwal - Australia, Sydney - Australia, Morayfield - Australia, Sippy Downs - Australia, South Brisbane - Australia, Adelaide - Australia, Melbourne - Australia",2019-10-15,2019-03-19,2021-04-26,INTERVENTIONAL,PHASE2,Barinthus Biotherapeutics,INDUSTRY,influenza
NCT01273974,Unknown,COMPLETED,2009-10,Hemodialysis Patients,"intradermal influenza vaccine, intramuscular influenza vaccine","Shiraz - Iran, Islamic Republic of",2009-11,2011-01-11,2011-01-11,INTERVENTIONAL,PHASE3,Shiraz University of Medical Sciences,OTHER,influenza
NCT05739474,Unknown,RECRUITING,2022-01-19,"Influenza, Influenza, Human, Influenza Viral Infections, Vaccine Reaction","Influenza vaccine [inactivated], Influenza vaccine [inactivated]","Ekaterinburg - Russian Federation, Engel's - Russian Federation, Moscow - Russian Federation, Perm - Russian Federation, Perm - Russian Federation, Saint Petersburg - Russian Federation, Saratov - Russian Federation",2023-06-30,2023-02-22,2023-08-30,INTERVENTIONAL,PHASE3,St. Petersburg Research Institute of Vaccines and Sera,OTHER_GOV,influenza
NCT00718120,Unknown,COMPLETED,2008-07-18,Influenza Vaccines,Fluviral®,Sherbrooke - Canada,2008-08-09,2008-07-18,2019-06-26,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,influenza
NCT02078674,Unknown,COMPLETED,2014-03,Influenza (Pandemic),"Monovalent Avian Influenza VLP (H7N9), Matrix-M1™ adjuvant, Placebo","Walnut Creek - United States, Miami - United States, Meridian - United States, Endwell - United States, Mt. Pleasant - United States",2015-07,2014-03-05,2016-09-23,INTERVENTIONAL,PHASE2,Novavax,INDUSTRY,influenza
NCT00774774,GRIPMASK,COMPLETED,2009-01,Influenza Human,"control, Face mask",Paris - France,2009-09,2008-10-17,2011-04-26,INTERVENTIONAL,PHASE4,Assistance Publique - Hôpitaux de Paris,OTHER,influenza
NCT00304720,Unknown,UNKNOWN,2004-03,"Multiple Myeloma, Lymphoma, Acute Myelogenous Leukemia, Acute Lymphocytic Leukemia, Myelodysplastic Syndrome",Tacrolimus and MMF,Denver - United States,Unknown Date,2006-03-20,2008-02-08,INTERVENTIONAL,PHASE2,Colorado Blood Cancer Institute,OTHER,influenza
NCT05517174,DANFLU-2,RECRUITING,2022-09-22,Influenza,"High-Dose Quadrivalent Influenza Vaccine, Standard-Dose Quadrivalent Influenza Vaccine","Hellerup - Denmark, Søborg - Denmark",2025-05-31,2022-08-26,2024-11-07,INTERVENTIONAL,PHASE4,Tor Biering-Sørensen,OTHER,influenza
NCT05972174,Unknown,COMPLETED,2023-07-10,Influenza,"mRNA-1018 for H5N8, mRNA-1018 for H7N9, mRNA-1018 for H5 Only, mRNA-1018 for H7 Only, mRNA-1018 for H5 Only-CG","Hollywood - United States, Savannah - United States, Lenexa - United States, Southfield - United States, Lincoln - United States, East Greenwich - United States, Sugar Land - United States, Tomball - United States, South Jordan - United States, Newcastle upon Tyne - United Kingdom, Southampton - United Kingdom, Birmingham - United Kingdom, Bradford - United Kingdom, Bristol - United Kingdom, Cardiff - United Kingdom, Salford - United Kingdom, Truro - United Kingdom, Wrexham - United Kingdom, Norwich - United Kingdom, Corby - United Kingdom, Edinburgh - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, North Finchley - United Kingdom",2024-07-16,2023-08-02,2024-08-09,INTERVENTIONAL,PHASE2,"ModernaTX, Inc.",INDUSTRY,influenza
NCT00755274,Unknown,COMPLETED,2008-09,"Influenza, Orthomyxoviridae Infections","Influenza Virus Vaccine No Preservative: Pediatric Dose, Influenza Virus Vaccine No Preservative: Pediatric Dose",Norfolk - United States,2009-01,2008-09-18,2016-04-14,INTERVENTIONAL,PHASE4,"Sanofi Pasteur, a Sanofi Company",INDUSTRY,influenza
NCT03028974,Unknown,COMPLETED,2014-09-17,Influenza,"Fluzone®, FluMist®",Stanford - United States,2017-11-20,2017-01-23,2018-12-14,INTERVENTIONAL,PHASE4,Stanford University,OTHER,influenza
NCT02487173,Unknown,COMPLETED,2015-09,"Influenza A, Influenza B","Respirio Flu Test, Reverse Transcriptase Polymerase Chain Reaction (RT-PCR), Sofia® Influenza A+B Fluorescent Immunoassay (FIA)","Brisbane - Australia, Brisbane - Australia, Brisbane - Australia, Ipswich - Australia",2015-12,2015-07-01,2016-07-15,INTERVENTIONAL,NA,Ellume Pty Ltd,INDUSTRY,influenza
NCT00321373,Unknown,COMPLETED,2006-05-11,Influenza,"Candidate Influenza Vaccine GSK1247446A - 2 different formulations, FluarixTM","Helsinki - Finland, Helsinki - Finland, Jarvenpaa - Finland, Kotka - Finland, Lahti - Finland, Oulu - Finland, Pori - Finland, Tampere - Finland, Turku - Finland, Vantaa - Finland, Vantaa - Finland, Goudi / Athens - Greece, Haidari - Greece, Marousi - Greece, Nikaia Piraeus - Greece, Orestiada - Greece, Thessaloniki - Greece",2006-07-01,2006-05-03,2018-06-08,INTERVENTIONAL,PHASE2,GlaxoSmithKline,INDUSTRY,influenza
NCT03038776,FLU007,COMPLETED,2017-01,"Influenza, Avian",Recombinant influenza hemagglutinin,Adelaide - Australia,2017-11,2017-02-01,2019-05-07,INTERVENTIONAL,PHASE1,Vaxine Pty Ltd,INDUSTRY,influenza
