NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT02071082,Unknown,COMPLETED,2014-02-25,"HIV, HBV",E/C/F/TAF,"Phoenix - United States, Beverly Hills - United States, Los Angeles - United States, Los Angeles - United States, Washington - United States, Clearwater - United States, Fort Lauderdale - United States, Fort Pierce - United States, Miami Beach - United States, Vero Beach - United States, West Palm Beach - United States, Berkley - United States, Kansas City - United States, Saint Louis - United States, Santa Fe - United States, Austin - United States, Bellaire - United States, Dallas - United States, Houston - United States, Houston - United States, Seattle - United States, Toronto - Canada, Toronto - Canada, Shinjuku-ku - Japan",2015-01-23,2014-02-25,2018-11-16,INTERVENTIONAL,PHASE3,Gilead Sciences,INDUSTRY,hepatitis
NCT04366973,NeoVie,COMPLETED,2020-05-26,Hepatitis C Virus (HCV),No interventions listed,"Nice - France, Valence - France, Bagnols Sur Ceze - France, Nimes - France, Bordeaux - France, Montpellier - France, Montpellier - France, Bagneux - France, Ploermel - France, Metz - France, Lille - France, Saintes - France, Montauban - France, Bron - France, Antibes - France, Bayonne - France, Clermont Ferrand - France, Cognac - France, Colmar - France, Fontaine-lès-Dijon - France, Le Coudray - France, Limoges - France, Marseille - France, Mulhouse - France, Nantes - France, Nice - France, Paris - France, Paris - France, Pau - France, Strasbourg - France",2023-12-31,2020-04-29,2024-02-01,OBSERVATIONAL,Not Available,AbbVie,INDUSTRY,hepatitis
NCT02601573,Unknown,COMPLETED,2016-01-05,Hepatitis C,"Grazoprevir, Elbasvir, Ribavirin, Sofosbuvir",No locations listed,2016-10-18,2015-11-10,2019-08-13,INTERVENTIONAL,PHASE2,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT04496882,CHANGE,UNKNOWN,2020-09-09,"Chronic Hepatitis b, Hepatitis B Reactivation",Vemlidy,"Chiayi City - Taiwan, Chiayi City - Taiwan, Douliu - Taiwan, Kaohsiung - Taiwan, Taipei - Taiwan, Taipei - Taiwan, Taipei - Taiwan",2022-12-31,2020-08-03,2021-08-05,INTERVENTIONAL,PHASE4,National Taiwan University Hospital,OTHER,hepatitis
NCT00895882,Unknown,WITHDRAWN,2010-11,Chronic Genotype 1 Hepatitis C Virus Infection,"vaniprevir (MK7009), Comparator: vaniprevir (MK7009), Comparator: Pegylated Interferon (peg-IFN) alfa-2a, Comparator: Ribavirin, Comparator: Placebo to vaniprevir",No locations listed,2013-01,2009-05-08,2015-10-22,INTERVENTIONAL,PHASE2,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT02267473,BONIKA,UNKNOWN,2014-10,"Hepatitis B, Chronic",No interventions listed,"Mainz - Germany, Frankfurt - Germany",2020-10,2014-10-17,2018-04-02,OBSERVATIONAL,Not Available,Johann Wolfgang Goethe University Hospital,OTHER,hepatitis
NCT05905731,Unknown,ACTIVE_NOT_RECRUITING,2023-06-01,Chronic Hepatitis B,TCR-T,Beijing - China,2025-06,2023-06-15,2023-06-15,INTERVENTIONAL,PHASE1,Beijing 302 Hospital,OTHER,hepatitis
NCT01913431,Unknown,COMPLETED,2013-09-12,HBeAg-Positive Chronic Hepatitis B,"Baracle Tab.®, Baraclude Tab.®","Seoul - Korea, Republic of",2015-11-06,2013-08-01,2017-08-31,INTERVENTIONAL,PHASE4,"Dong-A ST Co., Ltd.",INDUSTRY,hepatitis
NCT03020082,Unknown,COMPLETED,2016-06,Chronic Hepatitis C,"Danoprevir, Ritonavir, peginterferon alfa-2a, RBV",No locations listed,2017-05,2017-01-13,2021-03-23,INTERVENTIONAL,PHASE3,"Ascletis Pharmaceuticals Co., Ltd.",INDUSTRY,hepatitis
NCT04980482,Unknown,ACTIVE_NOT_RECRUITING,2021-10-29,Chronic Hepatitis B,"AB-729, Peg-IFNα-2a","Chandler - United States, Tucson - United States, San Diego - United States, Miami - United States, Detroit - United States, Hillsborough - United States, Kingswood - Australia, Melbourne - Australia, Hong Kong - Hong Kong, Hong Kong - Hong Kong, Pusan - Korea, Republic of, Seoul - Korea, Republic of, Chisinau - Moldova, Republic of, Chiayi City - Taiwan, Kaohsiung - Taiwan, Kaohsiung - Taiwan, Kyiv - Ukraine",2024-05-30,2021-07-28,2025-02-14,INTERVENTIONAL,PHASE2,Arbutus Biopharma Corporation,INDUSTRY,hepatitis
NCT05451082,Unknown,NOT_YET_RECRUITING,2022-07,Hepatitis D,No interventions listed,Beijing - China,2028-06,2022-07-11,2022-07-11,OBSERVATIONAL,Not Available,Lai Wei,OTHER,hepatitis
NCT00726882,Unknown,COMPLETED,2008-08,HCV Infection,"Blood sample collection only, ABT-333","Anaheim - United States, Los Angeles - United States, Los Angeles - United States, Orlando - United States, Baton Rouge - United States, San Antonio - United States, Santurce - Puerto Rico",2010-05,2008-08-01,2015-01-08,INTERVENTIONAL,PHASE2,"AbbVie (prior sponsor, Abbott)",INDUSTRY,hepatitis
NCT05991531,Unknown,NOT_YET_RECRUITING,2023-08-15,Chronic Hepatitis B Patients,No interventions listed,Beijing - China,2024-08-15,2023-08-14,2023-08-16,OBSERVATIONAL,Not Available,Beijing Friendship Hospital,OTHER,hepatitis
NCT02854631,Unknown,COMPLETED,2016-09-01,Alcoholic Hepatitis (AH),"Selonsertib, Prednisolone, Placebo","Little Rock - United States, Coronado - United States, Los Angeles - United States, Weston - United States, New Orleans - United States, Boston - United States, Ann Arbor - United States, Philadelphia - United States, Dallas - United States, Newport News - United States, Seattle - United States, Graz - Austria, Innsbruck - Austria, Vienna - Austria, Brussels - Belgium, Brussels - Belgium, Ghent - Belgium, Leuven - Belgium, Liège - Belgium, Calgary - Canada, Winnipeg - Canada, Toronto - Canada, Amiens - France, Angers - France, Besançon - France, Caen - France, Créteil - France, La Tronche - France, Lille - France, Lyon - France, Paris - France, Villejuif - France, Zurich - Switzerland, Brighton - United Kingdom, Hull - United Kingdom, Liverpool - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, London - United Kingdom, Newcastle - United Kingdom, Nottingham - United Kingdom, Plymouth - United Kingdom, Portsmouth - United Kingdom",2018-02-16,2016-08-03,2019-02-06,INTERVENTIONAL,PHASE2,Gilead Sciences,INDUSTRY,hepatitis
NCT01289782,QUEST-1,COMPLETED,2011-02,Hepatitis C,"Placebo, TMC435, Peginterferon alpha-2a (PegIFN alpha-2a), Ribavirin (RBV)","Dothan - United States, Hoover - United States, Phoenix - United States, Bakersfield - United States, Coronado - United States, Long Beach - United States, San Diego - United States, Aurora - United States, Englewood - United States, Miami - United States, Chicago - United States, Jackson - United States, Tupelo - United States, Saint Louis - United States, New York - United States, Chapel Hill - United States, Cincinnati - United States, Philadelphia - United States, Nashville - United States, Dallas - United States, Houston - United States, San Antonio - United States, Darlinghurst - Australia, Fitzroy - Australia, Kingswood - Australia, Melbourne - Australia, Sydney - Australia, Wolloongabba - Australia, Calgary - Canada, Ottawa - Canada, Toronto - Canada, Montreal - Canada, Berlin - Germany, Heidelberg - Germany, Kiel - Germany, Tübingen - Germany, Guadalajara - Mexico, Mex Ctity - Mexico, Monterrey - Mexico, Auckland - New Zealand, Christchurch - New Zealand, Hamilton - New Zealand, San Juan - Puerto Rico, Bucuresti - Romania, Moscow - Russian Federation, Nizhny Novgorod - Russian Federation, Saint-Petersburg - Russian Federation, Samara - Russian Federation, Smolensk - Russian Federation, St Petersburg - Russian Federation, Barcelona - Spain, Madrid - Spain, Sevilla N/A - Spain, Valencia - Spain, Donetsk - Ukraine, Kiev - Ukraine, Kyiv - Ukraine, Vinnytsia - Ukraine, Derby - United Kingdom, Liverpool - United Kingdom, London - United Kingdom, Nottingham - United Kingdom, Plymouth - United Kingdom",2013-01,2011-02-04,2014-06-04,INTERVENTIONAL,PHASE3,Janssen R&D Ireland,INDUSTRY,hepatitis
NCT02945982,Unknown,UNKNOWN,2018-04-05,Portal Hypertension,"Entecavir+Carvedilol, Entecavir+Carvedilol+ Fuzheng Huayu","Shanghai - China, Shanghai - China, Shanghai - China",2020-06,2016-10-26,2020-02-13,INTERVENTIONAL,PHASE4,ShuGuang Hospital,OTHER,hepatitis
NCT04577482,CHOICE,COMPLETED,2020-10-07,Hepatitis C Virus (HCV),No interventions listed,"Chelyabinsk - Russian Federation, Domodedovo - Russian Federation, Irkutsk - Russian Federation, Krasnodar - Russian Federation, Moscow - Russian Federation, Nizhniy Novgorod - Russian Federation, Oryol - Russian Federation, Samara - Russian Federation, St. Petersburg - Russian Federation, Stavropol - Russian Federation",2022-09-03,2020-10-08,2023-08-14,OBSERVATIONAL,Not Available,AbbVie,INDUSTRY,hepatitis
NCT02886182,Unknown,UNKNOWN,2016-08,Chronic Hepatitis B,No interventions listed,Beijing - China,2019-01,2016-09-01,2016-09-01,OBSERVATIONAL,Not Available,Beijing Ditan Hospital,OTHER,hepatitis
NCT00495131,Unknown,COMPLETED,2006-06,"Hepatitis C, Chronic","Pegylated interferon alfa-2a plus ribavirin, Pegylated interferon alfa-2a plus ribavirin","Douliou - Taiwan, Taichung - Taiwan, Taipei - Taiwan, Taipei - Taiwan, Taipei - Taiwan, Taipei - Taiwan",2008-06,2007-07-02,2009-09-10,INTERVENTIONAL,PHASE4,National Taiwan University Hospital,OTHER,hepatitis
NCT01678131,Unknown,COMPLETED,2012-10-30,Chronic Hepatitis C,"Vaniprevir 600 mg, Peg-IFN alfa-2b, Ribavirin, Liver samples from FNA, Vaniprevir 300 mg, Liver samples from CNB",No locations listed,2013-08-27,2012-09-03,2022-08-26,INTERVENTIONAL,PHASE1,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT02788682,Unknown,COMPLETED,2013-09,Chronic Hepatitis C,WT+ Diplotype,No locations listed,2015-07,2016-06-02,2016-07-26,OBSERVATIONAL,Not Available,Cairo University,OTHER,hepatitis
NCT05392673,Unknown,COMPLETED,2020-06-01,Chronic-on-acute Liver Failure,"KM-8800 plasma exchange device (Kuraray, Tokyo, Japan)",Changsha - China,2021-10-31,2022-05-26,2022-05-26,INTERVENTIONAL,NA,Xiangya Hospital of Central South University,OTHER,hepatitis
NCT06277882,Unknown,RECRUITING,2024-02-29,"Cirrhosis, Hep A, Vaccination",HAVRIX,Bangkok Noi - Thailand,2025-03-01,2024-02-26,2024-03-19,INTERVENTIONAL,PHASE4,Mahidol University,OTHER,hepatitis
NCT00377182,Unknown,COMPLETED,2006-09,"Hepatitis C, Chronic","Copegus, PEGASYS, RO5024048 1500mg, RO5024048 3000mg","La Jolla - United States, Long Beach - United States, Sacramento - United States, San Diego - United States, San Diego - United States, San Francisco - United States, Aurora - United States, Bradenton - United States, Gainesville - United States, Chicago - United States, Novi - United States, Manhasset - United States, New York - United States, Chapel Hill - United States, Dallas - United States, Fort Sam Houston - United States, Richmond - United States, Santurce - Puerto Rico",2008-08,2006-09-18,2016-11-02,INTERVENTIONAL,PHASE2,Hoffmann-La Roche,INDUSTRY,hepatitis
NCT01529073,Unknown,UNKNOWN,2012-02,"HCV Coinfection, HIV Infection",Nitazoxanide,Seville - Spain,2015-02,2012-02-08,2015-01-14,INTERVENTIONAL,PHASE2,Juan Macías,OTHER_GOV,hepatitis
NCT00680173,PBMC,COMPLETED,2006-08,Chronic Hepatitis C,pegylated interferon alpha 2a and plus ribavirin,Kaohsiung - Taiwan,2016-03,2008-05-19,2016-03-14,INTERVENTIONAL,PHASE4,Kaohsiung Medical University Chung-Ho Memorial Hospital,OTHER,hepatitis
NCT01290731,Unknown,COMPLETED,2011-01,"Hepatitis C, Chronic","TMC435, Pegylated interferon (pegIFN alpha-2a), Ribavirin (RBV)","Hiroshima - Japan, Ichikawa - Japan, Kagoshima - Japan, Matsumoto - Japan, Musashino - Japan, Ohmura - Japan, Osaka - Japan, Sapporo - Japan, Suita - Japan, Touon - Japan",2012-08,2011-02-07,2014-02-04,INTERVENTIONAL,PHASE3,Janssen Pharmaceutical K.K.,INDUSTRY,hepatitis
NCT01667731,Unknown,COMPLETED,2012-07,"Hepatitis C, Human Immunodeficiency Virus","SOF, RBV","Birmingham - United States, Coronado - United States, Los Angeles - United States, Lutherville - United States, Oakland - United States, Sacramento - United States, San Francisco - United States, Torrance - United States, Washington DC - United States, Miami - United States, Orlando - United States, Tampa - United States, Chicago - United States, Springfield - United States, Kansas City - United States, Hillsborough - United States, Santa Fe - United States, New York - United States, Chapel Hill - United States, Durham - United States, Allentown - United States, Philadelphia - United States, Providence - United States, Dallas - United States, Houston - United States, Seattle - United States, San Juan - Puerto Rico",2013-11,2012-08-17,2014-11-21,INTERVENTIONAL,PHASE3,Gilead Sciences,INDUSTRY,hepatitis
NCT00697931,Unknown,COMPLETED,1997-05,Hepatitis B,"Recombinant MPL- adjuvanted hepatitis B vaccine, Engerix™-B",Leuven - Belgium,1998-06,2008-06-16,2008-06-16,INTERVENTIONAL,PHASE3,GlaxoSmithKline,INDUSTRY,hepatitis
NCT01340573,Unknown,TERMINATED,2007-03-23,Chronic Hepatitis C,"PegIntron Pen, Ribavirin",No locations listed,2007-10-29,2011-04-22,2024-06-12,OBSERVATIONAL,Not Available,Merck Sharp & Dohme LLC,INDUSTRY,hepatitis
NCT02731131,Unknown,COMPLETED,2004-09,"Hepatitis D, Chronic","Peginterferon alfa-2a, Ribavirin",Cagliari - Italy,2009-05,2016-04-07,2016-07-15,INTERVENTIONAL,PHASE2,Hoffmann-La Roche,INDUSTRY,hepatitis
NCT01765231,Unknown,UNKNOWN,2013-01,Hepatitis B,"Entecavir prophylaxis, Observation arm","Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China",2017-12,2013-01-10,2017-01-10,INTERVENTIONAL,PHASE4,Peking University,OTHER,hepatitis
NCT04718831,Unknown,COMPLETED,2019-10-29,Chronic Hepatitis b,Spirulina,Taipei - Taiwan,2020-08-30,2021-01-22,2021-01-22,INTERVENTIONAL,NA,Taipei Medical University WanFang Hospital,OTHER,hepatitis
NCT01918631,Unknown,COMPLETED,2013-08,Chronic Heptitis B,"tenofovir disoproxil fumarate, Entecavir",Hong Kong - Hong Kong,2017-01,2013-08-08,2017-07-19,INTERVENTIONAL,NA,Chinese University of Hong Kong,OTHER,hepatitis
NCT03767231,Unknown,NOT_YET_RECRUITING,2025-11,Hepatitis C,Xpert HCV Viral Load Finger-stick Point-of-Care test (Cepheid),Baltimore - United States,2027-11,2018-12-06,2024-11-13,INTERVENTIONAL,NA,Johns Hopkins University,OTHER,hepatitis
NCT02113631,Unknown,COMPLETED,2011-09,"Hepatitis C, Chronic, Cirrhosis","Telaprevir, Boceprevir, Peg-IFN, Ribavirin",Cleveland - United States,2013-04,2014-04-14,2017-03-15,INTERVENTIONAL,NA,Louis Stokes VA Medical Center,FED,hepatitis
NCT03329820,Unknown,COMPLETED,2006-11,Chronic Hepatitis B Infection,No interventions listed,Hong Kong - Hong Kong,2009-06,2017-11-06,2017-11-06,OBSERVATIONAL,Not Available,The University of Hong Kong,OTHER,hepatitis
NCT03149874,Unknown,COMPLETED,2014-12-01,"Hepatitis B, Hemodialysis Complication","Hepatitis B recombinant DNA vaccine, Combined hepatitis A and B vaccine",No locations listed,2017-04-30,2017-05-11,2023-02-08,INTERVENTIONAL,NA,Benha University,OTHER,hepatitis
NCT00560274,Unknown,COMPLETED,2008-03,Anemia,"Pegasys, Ribavirin, epoetin beta [NeoRecormon]","Angers - France, Besancon - France, Caen - France, Chambray Les Tours - France, Clichy - France, Creteil - France, Creteil - France, Limoges - France, Lyon - France, Marseille - France, Marseille - France, Montpellier - France, Nice - France, Paris - France, Paris - France, Pessac - France, Rennes - France, Rouen - France, Saint Laurent Du Var - France, Strasbourg - France, Toulouse - France, Tourcoing - France, Vandoeuvre-les-nancy - France, Villejuif - France",2011-11,2007-11-19,2016-02-02,INTERVENTIONAL,PHASE4,Hoffmann-La Roche,INDUSTRY,hepatitis
NCT00362674,Unknown,COMPLETED,2005-06,Hepatitis B,No interventions listed,"Jung-gu, - Korea, Republic of, Seoul - Korea, Republic of, Bupyoung-dong, Bupyoung-gu - Korea, Republic of, Sinhung-dong, Jung-gu - Korea, Republic of, Iksan-City - Korea, Republic of, Jeonju-city - Korea, Republic of, Seoul - Korea, Republic of, Ilsan-gu - Korea, Republic of, Pucheon - Korea, Republic of, Seongnam-gu - Korea, Republic of, Incheon - Korea, Republic of, Hagye 1-dong - Korea, Republic of, Ami-dong, Seo-gu - Korea, Republic of, Amnam-dong, Seo-gu - Korea, Republic of, Anam-dong, Sungbuk-ku - Korea, Republic of, Daelim-dong, Yongdeungpo-gu - Korea, Republic of, Dogok-dong, Kangnam-gu - Korea, Republic of, Gongneung-dong, Nowon-gu - Korea, Republic of, Ilwon-dong, Songpa-gu - Korea, Republic of, Jeo-dong - Korea, Republic of, Mok-dong, Yangcheon-gu - Korea, Republic of, Pungnap-dong, Kangnam-gu - Korea, Republic of, Pyoung-dong, Chongro-gu, - Korea, Republic of, Shinchon- dong, Seodaemun-gu - Korea, Republic of, Ji-dong,, Paldal-gu - Korea, Republic of, Daemyoung-dong, Nam-gu - Korea, Republic of, Seoul - Korea, Republic of",Unknown Date,2006-08-10,2017-02-01,OBSERVATIONAL,Not Available,Bukwang Pharmaceutical,INDUSTRY,hepatitis
NCT00388674,Unknown,COMPLETED,2006-12-18,Chronic Hepatitis B,"entecavir, Other anti-HBV medication","Coronado - United States, Los Angeles - United States, San Francisco - United States, Farmington - United States, Miami - United States, Orlando - United States, Atlanta - United States, Chicago - United States, Indianapolis - United States, New Orleans - United States, Flushing - United States, Flushing - United States, New York - United States, New York - United States, Charlotte - United States, Oklahoma City - United States, Philadelphia - United States, Philadelphia - United States, Pittsburgh - United States, Dallas - United States, Ciudad De Buenos Aires - Argentina, El Palomar - Argentina, San Salvador De Jujuy - Argentina, Guaymallen - Argentina, Salta - Argentina, Buenos Aires - Argentina, Buenos Aires - Argentina, Neuquen - Argentina, Rio Branco - Brazil, Manaus - Brazil, Salvador - Brazil, Salvador - Brazil, Goiania - Brazil, Cuiaba - Brazil, Belo Horizonte - Brazil, Belo Horizonte - Brazil, Belo Horizonte - Brazil, Ipatinga - Brazil, Juiz De Fora - Brazil, Curitiba - Brazil, Belem - Brazil, Recife - Brazil, Rio De Janeiro / Rj - Brazil, Porto Alegres/rs - Brazil, Porto Alegre - Brazil, Porto Alegre - Brazil, Sao Jose - Brazil, Campinas - Brazil, Campinas - Brazil, Marilia - Brazil, Santo Andre - Sp - Brazil, Sao Jose Do Rio Preto - Brazil, Sorocaba - Brazil, Sao Paulo - Brazil, Ribeirao Preto - Brazil, Rio De Janeiro - Brazil, Rio De Janeiro - Brazil, Sao Paulo - Brazil, Calgary - Canada, Edmonton - Canada, Vancouver - Canada, Toronto - Canada, Montreal - Canada, Hefei - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Beijing - China, Chongqing - China, Chongqing - China, Guangzhou - China, Guangzhou - China, Shenzhen - China, Guiyang - China, Haikou - China, Zhengzhou - China, Zhengzhou - China, Wuhan - China, Changsha - China, Changsha - China, Nanjing - China, Nanjing - China, Nanjing - China, Suzhou - China, Changchun - China, Dalian - China, Shenyang - China, Shenyang - China, Taiyuan - China, Xi'an - China, Xi'an - China, Jinan - China, Shanghai - China, Shanghai - China, Shanghai - China, Shanghai - China, Shanghai - China, Shanghai - China, Chengdu - China, Tianjin - China, Tianjin - China, Kunming - China, Hangzhou - China, Hangzhou - China, Linhai - China, Ningbo - China, Guangzhou - China, ShangHai - China, Bogota - Colombia, Bogota - Colombia, Brno - Czechia, Hradec Kralove - Czechia, Ostrava - Czechia, Prague 8 - Czechia, Usti Nad Labem - Czechia, Creteil - France, Grenoble Cedex 9 - France, Lille - France, Limoges Cedex - France, Lyon - France, Paris Cedex 14 - France, Paris Cedex - France, Paris - France, Vandoeuvre Cedex - France, Berlin - Germany, Bonn - Germany, Dusseldorf - Germany, Hamburg - Germany, Leipzig - Germany, Tuebingen - Germany, Wurzburg - Germany, Athens - Greece, Alexandroupolis - Greece, Athens - Greece, Athens - Greece, Hyderabad - India, Hyderabad - India, Hyderabad - India, Hyderabad - India, Visakhapatnam - India, Secunderabad - India, Ahemedabad - India, Ahmedabad - India, Gurgaon - India, Bangalore - India, Bangalore - India, Mangalore - India, Kochi - India, Bhopal - India, Nagpur - India, Nasik - India, Ludhiana - India, Jaipur - India, Madurai - India, Chennai - India, Madurai - India, Lucknow - India, Coimbatore - India, Hyderabad - India, Indore - India, Kolkata - India, Ludhiana - India, Mumbai - India, New Delhi - India, Bologna - Italy, Napoli - Italy, Rome - Italy, Ansan-si - Korea, Republic of, Uijeongbu-Si - Korea, Republic of, Bucheon - Korea, Republic of, Busan - Korea, Republic of, Busan - Korea, Republic of, Busan - Korea, Republic of, Busan - Korea, Republic of, Chuncheon - Korea, Republic of, Chung-ju - Korea, Republic of, Dae-jeon - Korea, Republic of, Daegu - Korea, Republic of, Daegu - Korea, Republic of, Daejeon City - Korea, Republic of, Gangneung-si - Korea, Republic of, Goyang - Korea, Republic of, Gwangju - Korea, Republic of, Gyeonggi-do - Korea, Republic of, Gyeongju - Korea, Republic of, Incheon - Korea, Republic of, Incheon - Korea, Republic of, Jinju - Korea, Republic of, Koyang City - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Seoul - Korea, Republic of, Sungnam-si - Korea, Republic of, Sungnam - Korea, Republic of, Suwon-si - Korea, Republic of, Suwon - Korea, Republic of, Ulsan - Korea, Republic of, Wonju - Korea, Republic of, Saltillo - Mexico, Guadalajara - Mexico, Guadalajara - Mexico, Zapopan - Mexico, Zapopan - Mexico, Cuernavaca - Mexico, Monterrey, N.l. - Mexico, Monterrey - Mexico, Culiacan, Sin. - Mexico, Boca Del Rio - Mexico, Distrito Federal - Mexico, Durango - Mexico, Cebu City - Philippines, Davao City - Philippines, Ermita Manila - Philippines, Manila - Philippines, Manila - Philippines, Metro Manila - Philippines, Quezon City - Philippines, Krakow - Poland, Krakow - Poland, Lodz - Poland, Poznan - Poland, Raciborz - Poland, Szczecin - Poland, Zawiercie - Poland, Braga - Portugal, Coimbra - Portugal, Lisbon - Portugal, Porto - Portugal, Bucharest - Romania, Bucharest - Romania, Bucharest - Romania, Bucharest - Romania, Bucharest - Romania, Constanta - Romania, Iasi - Romania, Timisoara - Romania, Kazan - Russian Federation, Arkhangelsk - Russian Federation, Irkutsk - Russian Federation, Kirov - Russian Federation, Krasnoyarsk - Russian Federation, Lipetsk - Russian Federation, Moscow - Russian Federation, Moscow - Russian Federation, Moscow - Russian Federation, Nizhniy Novgord - Russian Federation, Nizhniy Novgorod - Russian Federation, Ryazan - Russian Federation, Samara - Russian Federation, Yakutsk - Russian Federation, Singapore - Singapore, Granada - Spain, Madrid - Spain, Madrid - Spain, Oviedo - Spain, San Sebastian Guipuzcuoa - Spain, Sevilla - Spain, Valencia - Spain, Kaohsiung - Taiwan, Kaohsiung - Taiwan, Taichung - Taiwan, Taichung - Taiwan, Taichung - Taiwan, Tainan - Taiwan, Taipei - Taiwan, Taipei - Taiwan, Taipei - Taiwan, Young Kang City - Taiwan, Hatyai - Thailand, Bangkok - Thailand, Bangkok - Thailand, Bangkok - Thailand, Khon Kaen - Thailand, Pathumthani - Thailand, Adana - Turkey, Ankara - Turkey, Eskisehir - Turkey, Izmir - Turkey, Izmir - Turkey, Kayseri - Turkey, Trabzon - Turkey",2016-10-26,2006-10-17,2018-07-30,OBSERVATIONAL,Not Available,Bristol-Myers Squibb,INDUSTRY,hepatitis
