NCT ID,Acronym,Overall Status,Start Date,Conditions,Interventions,Locations,Primary Completion Date,Study First Post Date,Last Update Post Date,Study Type,Phases,Sponsor,Sponsor Type,Disease
NCT05032482,WAVE-AD,WITHDRAWN,2023-12,Mild Alzheimer's Disease,Non-invasive brainstem stimulation,"Boca Raton - United States, Tampa - United States, Chapel Hill - United States, Winston-Salem - United States, Hampton - United States",2024-03,2021-09-02,2024-05-13,INTERVENTIONAL,NA,Scion NeuroStim,INDUSTRY,alzheimer's
NCT01211782,ALERT,WITHDRAWN,Unknown Date,Alzheimer's Disease,"caprylic triglyceride, long-chain triglyceride",St. Petersburg - United States,Unknown Date,2010-09-30,2012-12-04,INTERVENTIONAL,PHASE3,Cerecin,INDUSTRY,alzheimer's
NCT02327182,Unknown,TERMINATED,2014-12,Alzheimer's Disease,MT-4666,Osaka - Japan,2015-09,2014-12-30,2015-11-13,INTERVENTIONAL,PHASE3,Mitsubishi Tanabe Pharma Corporation,INDUSTRY,alzheimer's
NCT01322373,Unknown,UNKNOWN,2011-03,Alzheimer's Disease,No interventions listed,"Minneapolis - United States, Plymouth - United States",2011-08,2011-03-24,2011-03-24,OBSERVATIONAL,Not Available,"Orasi Medical, Inc.",INDUSTRY,alzheimer's
NCT00112073,Unknown,COMPLETED,2005-04,Alzheimer's Disease,"bapineuzumab, placebo","Sun City - United States, Irvine - United States, Los Alamitos - United States, Northridge - United States, San Diego - United States, San Francisco - United States, New Haven - United States, Washington - United States, Delray Beach - United States, Jacksonville - United States, Chicago - United States, Indianapolis - United States, Boston - United States, Ann Arbor - United States, Rochester - United States, Long Branch - United States, New York City - United States, Rochester - United States, Durham - United States, Portland - United States, Pittsburgh - United States, Providence - United States, Dallas - United States, Houston - United States, Bennington - United States, Seattle - United States",2008-11,2005-05-30,2012-03-14,INTERVENTIONAL,PHASE2,"JANSSEN Alzheimer Immunotherapy Research & Development, LLC",INDUSTRY,alzheimer's
NCT04932473,Unknown,ENROLLING_BY_INVITATION,2021-01-26,Cognitively Unimpaied,No interventions listed,Barcelona - Spain,2025-06-30,2021-06-21,2024-11-05,OBSERVATIONAL,Not Available,"Barcelonabeta Brain Research Center, Pasqual Maragall Foundation",OTHER,alzheimer's
NCT00580931,Unknown,COMPLETED,2008-01,Alzheimer's Disease,"Nicotinamide, Enduramide placebo",Irvine - United States,2014-07,2007-12-27,2017-01-25,INTERVENTIONAL,PHASE2,"University of California, Irvine",OTHER,alzheimer's
NCT01125631,Unknown,COMPLETED,2010-05,Alzheimer's Disease,"PF-04360365 8.5 mg/kg, Placebo","Hirosaki - Japan, Fukuoka-shi - Japan, Fukuyama city - Japan, Kanazawa - Japan",2011-08,2010-05-18,2011-08-12,INTERVENTIONAL,PHASE1,Pfizer,INDUSTRY,alzheimer's
NCT00236431,Unknown,COMPLETED,2001-05,"Dementia, Alzheimer Disease",Galantamine hydrobromide,No locations listed,Unknown Date,2005-10-12,2011-06-08,INTERVENTIONAL,PHASE3,"Johnson & Johnson Pharmaceutical Research & Development, L.L.C.",INDUSTRY,alzheimer's
NCT02614131,Unknown,TERMINATED,2015-12,"Healthy, Alzheimer's Disease, Mild Cognitive Impairment","LY2599666, Solanezumab, Placebo SC, Placebo IV","Glendale - United States, Marlton - United States, Salt Lake City - United States, Kobe - Japan, Shinjuku-Ku - Japan",2016-12,2015-11-25,2020-06-17,INTERVENTIONAL,PHASE1,Eli Lilly and Company,INDUSTRY,alzheimer's
NCT00089882,Unknown,COMPLETED,2003-05,Alzheimer Disease,APOE Genetic susceptibility testing,"Washington - United States, Boston - United States, New York - United States, Cleveland - United States",2006-09,2004-08-18,2009-07-23,OBSERVATIONAL,Not Available,National Institute on Aging (NIA),NIH,alzheimer's
NCT00257673,Unknown,COMPLETED,2005-11,Alzheimer's Disease,"MEM 1003, MEM 1003, Placebo for MEM 1003","Northport - United States, Mesa - United States, Phoenix - United States, Sun City - United States, El Centro - United States, Riverside - United States, San Francisco - United States, Torrence - United States, Hamden - United States, Washington, DC - United States, Brooksville - United States, Chiefland - United States, Coral Springs - United States, Deerfield Beach - United States, Delray Beach - United States, Hallandale Beach - United States, Hialeah - United States, Miami - United States, Miami - United States, Miami - United States, Plantation - United States, Port Charlotte - United States, Sarasota - United States, St. Petersburg - United States, Sunrise - United States, Tampa - United States, Tampa - United States, West Palm Beach - United States, Atlanta - United States, Decatur - United States, Chicago - United States, New Orleans - United States, Shreveport - United States, Towson - United States, Fall River - United States, St Loius - United States, Berlin - United States, Long Branch - United States, Princeton - United States, Ridgewood - United States, Toms River - United States, Albany - United States, Staten Island - United States, Morganton - United States, Portland - United States, Colmar - United States, Media - United States, Philadelphia - United States, Spartanburg - United States, Johnson City - United States, Bedford - United States, Bulverde - United States, San Antonio - United States, Midvale - United States, Bennington - United States, Norfolk - United States, Spokane - United States",2007-10,2005-11-23,2008-05-06,INTERVENTIONAL,PHASE2,Memory Pharmaceuticals,INDUSTRY,alzheimer's
NCT00960531,Unknown,TERMINATED,2009-07,Alzheimer Disease,"ACC-001+ QS21 (3mcg), ACC-001 (10 mcg) + QS-21, ACC-001+QS-21 (30mcg)","Phoenix - United States, Sun City - United States, Sun City - United States, San Francisco - United States, San Francisco - United States, San Francisco - United States, San Francisco - United States, San Francisco - United States, New Haven - United States, New Haven - United States, New Haven - United States, Washington - United States, Washington - United States, Hallandale Beach - United States, West Palm Beach - United States, Boston - United States, Boston - United States, St. Louis - United States, St. Louis - United States, St. Louis - United States, St. Louis - United States, Eatontown - United States, New York - United States, New York - United States, Providence - United States, Bennington - United States, Bennington - United States, Bennington - United States",2013-12,2009-08-17,2016-04-01,INTERVENTIONAL,PHASE2,Pfizer,INDUSTRY,alzheimer's
NCT04445831,Unknown,COMPLETED,2019-07-31,"Alzheimer's Disease, Cognitive Impairment, Tauopathies, Mild Cognitive Impairment, Dementia, Brain Diseases, Central Nervous System Diseases","ACI-35.030, ACI-35.030, ACI-35.030, Placebo, JACI-35.054, JACI-35.054","Helsinki - Finland, Kuopio - Finland, Turku - Finland, 's-Hertogenbosch - Netherlands, Amsterdam - Netherlands, Mölndal - Sweden, Stockholm - Sweden, Edinburgh - United Kingdom, London - United Kingdom",2023-09-05,2020-06-24,2025-02-14,INTERVENTIONAL,PHASE2,AC Immune SA,INDUSTRY,alzheimer's
NCT04457973,Unknown,COMPLETED,2020-09-04,Alzheimer's Disease and Related Dementias,"Active tDCS, Sham tDCS",Houston - United States,2022-10-19,2020-07-07,2023-10-13,INTERVENTIONAL,NA,Florida State University,OTHER,alzheimer's
NCT06861231,COMBINA-COG,ENROLLING_BY_INVITATION,2024-10-04,Prodromal Alzheimer's Disease,tDCS and cognitive training,Valencia - Spain,2025-05,2025-03-06,2025-03-06,INTERVENTIONAL,NA,University of Valencia,OTHER,alzheimer's
NCT06245031,Unknown,ENROLLING_BY_INVITATION,2024-02-29,"Alzheimer Disease, Cognitive Impairment, Mild Cognitive Impairment, Dementia, Mild, Dementia Moderate, Dementia Alzheimers, Dementia of Alzheimer Type, AD",Sensory Stimulation System (GS120) - Active,"Phoenix - United States, Phoenix - United States, Sun City - United States, Anaheim - United States, Costa Mesa - United States, Fullerton - United States, Santa Ana - United States, Seal Beach - United States, Denver - United States, Atlantis - United States, Clermont - United States, Daytona Beach - United States, Delray Beach - United States, Fort Myers - United States, Lady Lake - United States, Lake City - United States, Orange Park - United States, Pensacola - United States, Pompano Beach - United States, Port Orange - United States, Saint Petersburg - United States, Sarasota - United States, Stuart - United States, Winter Park - United States, Winter Park - United States, Atlanta - United States, Decatur - United States, Chicago - United States, Gurnee - United States, Bangor - United States, Newton - United States, Plymouth - United States, Springfield - United States, Farmington - United States, Hattiesburg - United States, Las Vegas - United States, Springfield - United States, Albany - United States, East Syracuse - United States, New Windsor - United States, Matthews - United States, Beachwood - United States, Columbus - United States, Jenkintown - United States, Columbia - United States, Port Royal - United States, Knoxville - United States, Fort Worth - United States, San Antonio - United States, Stafford - United States, Sugar Land - United States, Salt Lake City - United States, Fairfax - United States",2026-12,2024-02-07,2024-05-07,INTERVENTIONAL,NA,"Cognito Therapeutics, Inc.",INDUSTRY,alzheimer's
NCT05097131,Unknown,TERMINATED,2021-11-18,Alzheimers Disease,No interventions listed,"Chula Vista - United States, Valencia - United States, Boca Raton - United States, Bradenton - United States, Hialeah - United States, Miami - United States, Palmetto Bay - United States, Port Charlotte - United States, Vero Beach - United States, Chicago - United States, Ozark - United States, Las Vegas - United States, Patchogue - United States, Asheboro - United States, Matthews - United States, Canton - United States, Centerville - United States, Portland - United States, Abington - United States, Port Royal - United States, Knoxville - United States, Bennington - United States",2022-05-20,2021-10-27,2023-04-18,OBSERVATIONAL,Not Available,Biogen,INDUSTRY,alzheimer's
NCT04619420,Autonomy,ACTIVE_NOT_RECRUITING,2021-01-06,"Alzheimer Disease, Cognitive Dysfunction, Dementia","JNJ-63733657, Placebo","Birmingham - United States, Phoenix - United States, Irvine - United States, La Jolla - United States, Los Angeles - United States, Palo Alto - United States, San Diego - United States, Santa Ana - United States, New Haven - United States, Washington - United States, Atlantis - United States, Delray Beach - United States, Fort Myers - United States, Jacksonville - United States, Jupiter - United States, Maitland - United States, Maitland - United States, Merritt Island - United States, Miami - United States, Miami - United States, Naples - United States, Ocala - United States, Ocoee - United States, Tampa - United States, Tampa - United States, Tampa - United States, The Villages - United States, Viera - United States, Wellington - United States, West Palm Beach - United States, Winter Park - United States, Atlanta - United States, Decatur - United States, Chicago - United States, Elk Grove Village - United States, Indianapolis - United States, Boston - United States, Boston - United States, Braintree - United States, Hattiesburg - United States, Saint Louis - United States, Mount Arlington - United States, Princeton - United States, Toms River - United States, Albany - United States, East Syracuse - United States, New York - United States, Winston-Salem - United States, Cleveland - United States, Columbus - United States, Plymouth Meeting - United States, Providence - United States, Houston - United States, Bennington - United States, Charlottesville - United States, Adelaide - Australia, Box Hill - Australia, Carlton - Australia, Ivanhoe - Australia, Malvern - Australia, Nedlands - Australia, Parkville - Australia, Brugge - Belgium, Brussels - Belgium, Edegem - Belgium, Gent - Belgium, Hasselt - Belgium, Jette - Belgium, Leuven - Belgium, Roeselare - Belgium, London - Canada, Peterborough - Canada, Toronto - Canada, Toronto - Canada, Montreal - Canada, Bordeaux - France, Lille - France, Nantes - France, Paris - France, Paris - France, Rennes - France, Rouen - France, Toulouse - France, Tours - France, Aizuwakamatsu - Japan, Chiba-shi - Japan, Fujisawa-shi - Japan, Fukuoka - Japan, Hachioji - Japan, Himeji-city - Japan, Kamakura-shi - Japan, Kanzaki-gun - Japan, Kawasaki - Japan, Kobe-shi - Japan, Kurashiki-shi - Japan, Kurume - Japan, Kyoto-shi - Japan, Kyoto - Japan, Narashino - Japan, Obu-shi - Japan, Shinjuku-ku - Japan, Tokyo - Japan, Tokyo - Japan, Toyonaka-shi - Japan, Toyonaka-shi - Japan, Yokohama-shi - Japan, Amsterdam - Netherlands, Den Bosch - Netherlands, Leeuwarden - Netherlands, Zwolle - Netherlands, Algorta - Getxo - Spain, Barcelona - Spain, Barcelona - Spain, Barcelona - Spain, Barcelona - Spain, Lleida - Spain, Madrid - Spain, Terrassa - Spain, Valencia - Spain, Stockholm - Sweden, Bath - United Kingdom, London - United Kingdom",2026-02-27,2020-11-06,2025-02-10,INTERVENTIONAL,PHASE2,"Janssen Research & Development, LLC",INDUSTRY,alzheimer's
NCT00203320,Unknown,COMPLETED,2005-04,Alzheimer's Disease,etanercept given by perispinal administration,Los Angeles - United States,Unknown Date,2005-09-20,2006-04-24,INTERVENTIONAL,PHASE1,"Tobinick, Edward Lewis, M.D.",OTHER,alzheimer's
NCT06670820,Unknown,NOT_YET_RECRUITING,2024-10-31,"Mild Cognitive Impairment (MCI), Mild Alzheimer Disease","Active rTMS, Sham rTMS",Taipei - Taiwan,2028-12-31,2024-11-01,2024-11-01,INTERVENTIONAL,NA,"National Defense Medical Center, Taiwan",OTHER,alzheimer's
NCT02168920,Unknown,TERMINATED,2014-06-11,Agitation Associated With Dementia of the Alzheimer's Type,"2 mg/day, 3 mg/day, 6 mg/day, Placebo (0 mg/day)",Kanto Region - Japan,2016-03-18,2014-06-20,2017-10-16,INTERVENTIONAL,PHASE3,"Otsuka Pharmaceutical Co., Ltd.",INDUSTRY,alzheimer's
NCT01780974,Unknown,COMPLETED,2013-04,Treated Hypertension,"Lipoic Acid plus Omega-3 Fatty Acids, Placebo","Portland - United States, Portland - United States",2015-10,2013-01-31,2017-04-07,INTERVENTIONAL,PHASE2,Oregon Health and Science University,OTHER,alzheimer's
NCT04592874,INVOKE-2,COMPLETED,2021-01-22,Alzheimer Disease,"AL002, Placebo","Phoenix - United States, Rogers - United States, Costa Mesa - United States, Washington - United States, Boca Raton - United States, Delray Beach - United States, Lady Lake - United States, Maitland - United States, Maitland - United States, Ocoee - United States, Port Orange - United States, Tampa - United States, The Villages - United States, Wellington - United States, Winter Park - United States, Atlanta - United States, Elk Grove Village - United States, Lexington - United States, Newton - United States, Hattiesburg - United States, Neptune - United States, Manhasset - United States, New York - United States, Rochester - United States, Syracuse - United States, Cincinnati - United States, Portland - United States, Abington - United States, Houston - United States, Córdoba - Argentina, Mendoza - Argentina, Macquarie Park - Australia, Box Hill - Australia, Parkville - Australia, Nedlands - Australia, Kelowna - Canada, Halifax - Canada, New Minas - Canada, London - Canada, Ottawa - Canada, Peterborough - Canada, Toronto - Canada, Toronto - Canada, Lille - France, Paris - France, Paris - France, Toulouse - France, Toulouse - France, Berlin - Germany, Berlin - Germany, Mannheim - Germany, München - Germany, München - Germany, Ulm - Germany, Roma - Italy, Roma - Italy, Roma - Italy, Brescia - Italy, Brescia - Italy, Milano - Italy, Milano - Italy, Modena - Italy, Pisa - Italy, Ponderano - Italy, 's-Hertogenbosch - Netherlands, Amsterdam - Netherlands, Christchurch - New Zealand, Wrocław - Poland, Warszawa - Poland, Szczecin - Poland, Warsaw - Poland, Barcelona - Spain, Donostia - Spain, Getxo - Spain, Barcelona - Spain, Barcelona - Spain, Madrid - Spain, Valencia - Spain, Valencia - Spain, Zaragoza - Spain, Guildford - United Kingdom, Bristol - United Kingdom, London - United Kingdom, London - United Kingdom, Manchester - United Kingdom, Motherwell - United Kingdom, Plymouth - United Kingdom",2024-08-19,2020-10-19,2024-09-19,INTERVENTIONAL,PHASE2,Alector Inc.,INDUSTRY,alzheimer's
